"","county","state","lat","long","cases","deaths"
"2846","Wilson","Texas",29.1732598,-98.08693082,3643,51
"2847","Winkler","Texas",31.85008651,-103.0485163,691,18
"2848","Wise","Texas",33.21570665,-97.65460265,6524,101
"2849","Wood","Texas",32.78722382,-95.38236368,2996,102
"2850","Yoakum","Texas",33.17320212,-102.8276433,852,25
"2851","Young","Texas",33.17659707,-98.68790885,1987,37
"2852","Zapata","Texas",27.00156391,-99.16987152,1616,24
"2853","Zavala","Texas",28.86617238,-99.76050829,1629,32
"2854","Bear River","Utah",41.52106798,-113.0832816,19038,67
"2855","Central Utah","Utah",39.37231946,-111.5758676,7923,48
"2856","Davis","Utah",40.99001837,-112.1139997,32927,126
"2857","Salt Lake","Utah",40.66616532,-111.9216011,132902,707
"2858","San Juan","Utah",37.62762978,-109.8033714,1769,36
"2859","Southeast Utah","Utah",38.99617072,-110.7013958,2684,17
"2860","Southwest Utah","Utah",37.85447192,-111.4418764,25383,209
"2861","Summit","Utah",40.86688146,-110.9535882,4717,7
"2862","Tooele","Utah",40.44862644,-113.1295715,6096,25
"2863","TriCounty","Utah",40.12491499,-109.5174415,3284,28
"2864","Utah","Utah",40.1166722,-111.6657662,86241,295
"2865","Wasatch","Utah",40.33110236,-111.1691419,4157,17
"2866","Weber-Morgan","Utah",41.27116049,-111.9145117,26643,153
"2867","Addison","Vermont",44.03217337,-73.14130877,631,8
"2868","Bennington","Vermont",43.03519828,-73.09048868,1204,5
"2869","Caledonia","Vermont",44.46548598,-72.10314651,370,4
"2870","Chittenden","Vermont",44.46322849,-73.08359212,4261,81
"2871","Essex","Vermont",44.72736416,-71.73579864,134,0
"2872","Franklin","Vermont",44.85627605,-72.91249563,908,35
"2873","Grand Isle","Vermont",44.7975824,-73.29679772,90,0
"2874","Lamoille","Vermont",44.60353043,-72.64356694,370,2
"2875","Orange","Vermont",44.00470222,-72.37640104,444,2
"2876","Orleans","Vermont",44.82964024,-72.24562697,387,6
"2877","Rutland","Vermont",43.57723578,-73.03741676,1051,9
"2878","Washington","Vermont",44.27343241,-72.61604978,1310,12
"2879","Windham","Vermont",42.986982,-72.71268875,822,11
"2880","Windsor","Vermont",43.58010937,-72.58595157,910,8
"2881",NA,"Virgin Islands",18.3358,-64.8963,2466,24
"2882","Accomack","Virginia",37.76707161,-75.63234615,2457,33
"2883","Albemarle","Virginia",38.02080697,-78.55481085,4082,38
"2884","Alexandria","Virginia",38.814003,-77.08183073,9732,105
"2885","Alleghany","Virginia",37.78636074,-80.00222498,1162,31
"2886","Amelia","Virginia",37.34081025,-77.98584649,692,12
"2887","Amherst","Virginia",37.60308293,-79.14548696,2479,12
"2888","Appomattox","Virginia",37.37569884,-78.81340003,1294,9
"2889","Arlington","Virginia",38.8767675,-77.10139853,12221,206
"2890","Augusta","Virginia",38.16404586,-79.12461614,4897,50
"2891","Bath","Virginia",38.05852573,-79.73912095,245,8
"2892","Bedford","Virginia",37.3080028,-79.5281964,5415,41
"2893","Bland","Virginia",37.13128068,-81.13599391,608,9
"2894","Botetourt","Virginia",37.55531756,-79.80982182,1944,22
"2895","Bristol","Virginia",36.6163024,-82.16359122,1195,27
"2896","Brunswick","Virginia",36.76366949,-77.8593436,1133,10
"2897","Buchanan","Virginia",37.26818323,-82.03749726,1198,32
"2898","Buckingham","Virginia",37.57242268,-78.52518834,1932,20
"2899","Buena Vista","Virginia",37.73484642,-79.35296097,785,12
"2900","Campbell","Virginia",37.20553386,-79.09678609,3665,32
"2901","Caroline","Virginia",38.02679129,-77.34901405,1669,14
"2902","Carroll","Virginia",36.73066666,-80.73455942,2021,58
"2903","Charles City","Virginia",37.35358063,-77.05634116,362,10
"2904","Charlotte","Virginia",37.01909701,-78.66314092,678,11
"2905","Charlottesville","Virginia",38.03527919,-78.48569588,2820,40
"2906","Chesapeake","Virginia",36.67670048,-76.30545744,16412,142
"2907","Chesterfield","Virginia",37.37373208,-77.5868014,20435,214
"2908","Clarke","Virginia",39.11271747,-77.99199425,711,9
"2909","Colonial Heights","Virginia",37.26420587,-77.39609676,1150,34
"2910","Covington","Virginia",37.7824656,-79.98631446,593,4
"2911","Craig","Virginia",37.48133648,-80.21072274,224,3
"2912","Culpeper","Virginia",38.48199985,-77.9563087,3882,36
"2913","Cumberland","Virginia",37.51328851,-78.24398086,342,4
"2914","Danville","Virginia",36.58022376,-79.40395668,3876,71
"2915","Dickenson","Virginia",37.12560977,-82.35124171,836,14
"2916","Dinwiddie","Virginia",37.07544585,-77.63451754,1599,19
"2917","Emporia","Virginia",36.69455571,-77.53406129,594,35
"2918","Essex","Virginia",37.93357639,-76.94230311,580,4
"2919","Fairfax","Virginia",38.83677558,-77.27565836,61654,807
"2920","Fairfax City","Virginia",38.85157547,-77.2977964,443,12
"2921","Falls Church","Virginia",38.88485255,-77.17560759,315,7
"2922","Fauquier","Virginia",38.73564842,-77.80647472,3660,34
"2923","Floyd","Virginia",36.9302126,-80.36738849,697,18
"2924","Fluvanna","Virginia",37.84157909,-78.27715475,1186,13
"2925","Franklin","Virginia",36.99536167,-79.88023649,3489,39
"2926","Franklin City","Virginia",36.6831435,-76.93859681,895,22
"2927","Frederick","Virginia",39.20172582,-78.25974949,6275,47
"2928","Fredericksburg","Virginia",38.2977863,-77.4922454,1631,14
"2929","Galax","Virginia",36.66601852,-80.91703124,970,41
"2930","Giles","Virginia",37.31234791,-80.70636931,965,7
"2931","Gloucester","Virginia",37.40809042,-76.53524337,1632,29
"2932","Goochland","Virginia",37.71714806,-77.90381514,1104,8
"2933","Grayson","Virginia",36.65677234,-81.23215889,1072,27
"2934","Greene","Virginia",38.29545894,-78.46525378,901,5
"2935","Greensville","Virginia",36.67878901,-77.56351439,1363,18
"2936","Halifax","Virginia",36.76654925,-78.93512622,2143,55
"2937","Hampton","Virginia",37.03513786,-76.35879121,7720,69
"2938","Hanover","Virginia",37.7583355,-77.49464673,6133,103
"2939","Harrisonburg","Virginia",38.43542574,-78.87536254,5443,65
"2940","Henrico","Virginia",37.53460572,-77.39326555,19546,353
"2941","Henry","Virginia",36.68542395,-79.87634026,3890,83
"2942","Highland","Virginia",38.35799465,-79.56124594,86,0
"2943","Hopewell","Virginia",37.29186313,-77.29754684,1871,21
"2944","Isle of Wight","Virginia",36.90579348,-76.70842863,2349,39
"2945","James City","Virginia",37.31156958,-76.76950618,3602,41
"2946","King George","Virginia",38.26818502,-77.15852768,1297,11
"2947","King William","Virginia",37.70965316,-77.09384941,764,6
"2948","King and Queen","Virginia",37.71044922,-76.88689628,274,3
"2949","Lancaster","Virginia",37.71889653,-76.46400482,606,4
"2950","Lee","Virginia",36.70586667,-83.12606515,2199,38
"2951","Lexington","Virginia",37.78258621,-79.44262866,874,18
"2952","Loudoun","Virginia",39.08990083,-77.63481877,21552,188
"2953","Louisa","Virginia",37.97850256,-77.96274807,1601,13
"2954","Lunenburg","Virginia",36.94618528,-78.24133319,586,4
"2955","Lynchburg","Virginia",37.40021399,-79.19888138,6478,83
"2956","Madison","Virginia",38.41531222,-78.28220331,511,6
"2957","Manassas","Virginia",38.7464321,-77.48509905,3825,33
"2958","Manassas Park","Virginia",38.77058531,-77.44399307,1088,8
"2959","Martinsville","Virginia",36.68212094,-79.86352771,1426,37
"2960","Mathews","Virginia",37.44164146,-76.34098896,480,7
"2961","Mecklenburg","Virginia",36.67882005,-78.36131056,1859,46
"2962","Middlesex","Virginia",37.63191998,-76.55064617,433,16
"2963","Montgomery","Virginia",37.17746986,-80.37868691,6564,69
"2964","Nelson","Virginia",37.78790447,-78.88498513,700,6
"2965","New Kent","Virginia",37.50694406,-76.99828634,1126,7
"2966","Newport News","Virginia",37.08166899,-76.51754109,10285,103
"2967","Norfolk","Virginia",36.89934014,-76.26420872,13495,149
"2968","Northampton","Virginia",37.34062933,-75.87751591,655,33
"2969","Northumberland","Virginia",37.89202088,-76.41949732,608,13
"2970","Norton","Virginia",36.93357076,-82.62750411,234,3
"2971","Nottoway","Virginia",37.1435975,-78.05065922,1702,28
"2972","Orange","Virginia",38.24530219,-78.015604,1659,18
"2973","Page","Virginia",38.61807452,-78.48797204,1724,41
"2974","Patrick","Virginia",36.6801638,-80.2865648,1113,29
"2975","Petersburg","Virginia",37.20530399,-77.39368102,2793,39
"2976","Pittsylvania","Virginia",36.81980341,-79.39731264,4378,46
"2977","Poquoson","Virginia",37.14259351,-76.35798148,644,10
"2978","Portsmouth","Virginia",36.85914825,-76.35971629,6935,99
"2979","Powhatan","Virginia",37.55016038,-77.91267882,1441,7
"2980","Prince Edward","Virginia",37.22554789,-78.43597949,1838,20
"2981","Prince George","Virginia",37.18497668,-77.22922187,2712,10
"2982","Prince William","Virginia",38.70916224,-77.48713689,36581,324
"2983","Pulaski","Virginia",37.06474963,-80.71229738,2204,45
"2984","Radford","Virginia",37.12222899,-80.5602732,1824,11
"2985","Rappahannock","Virginia",38.68295619,-78.15826963,277,2
"2986","Richmond","Virginia",37.937575,-76.72920628,1310,7
"2987","Richmond City","Virginia",37.53255773,-77.47966921,13439,142
"2988","Roanoke","Virginia",37.26865804,-80.06396753,6804,86
"2989","Roanoke City","Virginia",37.27791025,-79.96189766,7204,130
"2990","Rockbridge","Virginia",37.81204314,-79.44605905,1125,29
"2991","Rockingham","Virginia",38.51006137,-78.87260325,5712,76
"2992","Russell","Virginia",36.9302832,-82.10095486,1950,26
"2993","Salem","Virginia",37.2836193,-80.06219455,1788,33
"2994","Scott","Virginia",36.71466456,-82.60171704,1531,45
"2995","Shenandoah","Virginia",38.85905135,-78.56813762,3532,100
"2996","Smyth","Virginia",36.84455636,-81.53344948,2441,80
"2997","Southampton","Virginia",36.72231125,-77.10642712,1754,46
"2998","Spotsylvania","Virginia",38.18574462,-77.655399,7611,87
"2999","Stafford","Virginia",38.41758738,-77.45917053,8525,52
"3000","Staunton","Virginia",38.15965544,-79.05979937,2275,56
"3001","Suffolk","Virginia",36.70155394,-76.63603554,6220,117
"3002","Surry","Virginia",37.11781893,-76.88450012,336,5
"3003","Sussex","Virginia",36.92432914,-77.25791182,1005,16
"3004","Tazewell","Virginia",37.12191123,-81.56685568,3057,36
"3005","Virginia Beach","Virginia",36.73285734,-76.04566934,27762,225
"3006","Warren","Virginia",38.90847745,-78.20280433,2100,40
"3007","Washington","Virginia",36.72341572,-81.95666289,4158,84
"3008","Waynesboro","Virginia",38.06451466,-78.90293905,1962,27
"3009","Westmoreland","Virginia",38.11021557,-76.80213247,1051,16
"3010","Williamsburg","Virginia",37.28131268,-76.70905141,468,9
"3011","Winchester","Virginia",39.17054517,-78.17325058,2375,21
"3012","Wise","Virginia",36.9746148,-82.62410519,2716,84
"3013","Wythe","Virginia",36.91582035,-81.07834059,1913,44
"3014","York","Virginia",37.24374789,-76.54412815,2701,18
"3015","Adams","Washington",46.98299757,-118.5601734,1837,21
"3016","Asotin","Washington",46.18894415,-117.2022851,1242,26
"3017","Benton","Washington",46.23946995,-119.5120834,14357,191
"3018","Chelan","Washington",47.87046092,-120.6173956,5839,53
"3019","Clallam","Washington",48.04754642,-123.9226319,919,6
"3020","Clark","Washington",45.77568046,-122.4829204,18030,208
"3021","Columbia","Washington",46.29442881,-117.9051983,112,4
"3022","Cowlitz","Washington",46.19074721,-122.6782231,3946,47
"3023","Douglas","Washington",47.7361335,-119.692937,3060,19
"3024","Ferry","Washington",48.4711431,-118.5154041,201,4
"3025","Franklin","Washington",46.53351425,-118.9018212,10622,95
"3026","Garfield","Washington",46.43197502,-117.5454032,111,4
"3027","Grant","Washington",47.20753737,-119.4500749,7277,61
"3028","Grays Harbor","Washington",47.14003705,-123.7820567,3074,40
"3029","Island","Washington",48.14713305,-122.5216407,1220,22
"3030","Jefferson","Washington",47.75003077,-123.5609704,317,2
"3031","King","Washington",47.49137892,-121.8346131,79699,1277
"3032","Kitsap","Washington",47.63479026,-122.6436061,5320,75
"3033","Kittitas","Washington",47.12521214,-120.679439,2114,30
"3034","Klickitat","Washington",45.87325839,-120.7913598,618,6
"3035","Lewis","Washington",46.57756476,-122.3925769,3438,41
"3036","Lincoln","Washington",47.57705241,-118.4194388,321,4
"3037","Mason","Washington",47.35007586,-123.1863685,2158,19
"3038","Okanogan","Washington",48.54855019,-119.7387224,2047,34
"3039","Pacific","Washington",46.55418369,-123.7285716,680,8
"3040","Pend Oreille","Washington",48.53234021,-117.2741804,573,5
"3041","Pierce","Washington",47.03892768,-122.1405958,35112,484
"3042","San Juan","Washington",48.60182783,-122.96745,105,0
"3043","Skagit","Washington",48.48171488,-121.766131,4195,53
"3044","Skamania","Washington",46.02408726,-121.9164403,246,1
"3045","Snohomish","Washington",48.04615983,-121.7170703,28479,495
"3046","Spokane","Washington",47.62113146,-117.4046494,34272,486
"3047","Stevens","Washington",48.40035475,-117.8542701,1512,22
"3048","Thurston","Washington",46.9291895,-122.8290656,6559,69
"3049","Wahkiakum","Washington",46.2918004,-123.4250831,71,0
"3050","Walla Walla","Washington",46.23040051,-118.4775539,4500,52
"3051","Whatcom","Washington",48.82227976,-121.7490018,5943,69
"3052","Whitman","Washington",46.90022523,-117.5241763,3206,37
"3053","Yakima","Washington",46.45738486,-120.7380126,25366,375
"3054","Barbour","West Virginia",39.1307219,-80.00350858,1153,18
"3055","Berkeley","West Virginia",39.46704621,-78.02414609,9199,89
"3056","Boone","West Virginia",38.01974191,-81.69888019,1481,30
"3057","Braxton","West Virginia",38.70036159,-80.72011184,756,1
"3058","Brooke","West Virginia",40.27367263,-80.57915332,1943,50
"3059","Cabell","West Virginia",38.42424062,-82.23855912,7298,149
"3060","Calhoun","West Virginia",38.84315422,-81.11934872,216,0
"3061","Clay","West Virginia",38.46231092,-81.07652217,361,4
"3062","Doddridge","West Virginia",39.27057157,-80.70671527,431,5
"3063","Fayette","West Virginia",38.02974928,-81.08286634,2497,66
"3064","Gilmer","West Virginia",38.9251277,-80.85952723,659,7
"3065","Grant","West Virginia",39.10314817,-79.19440518,1015,22
"3066","Greenbrier","West Virginia",37.9463652,-80.45335881,2317,50
"3067","Hampshire","West Virginia",39.32103553,-78.60826476,1448,28
"3068","Hancock","West Virginia",40.51943859,-80.57461608,2535,83
"3069","Hardy","West Virginia",39.00683177,-78.85855301,1243,18
"3070","Harrison","West Virginia",39.2853852,-80.37919577,4621,60
"3071","Jackson","West Virginia",38.84263974,-81.68148753,1607,45
"3072","Jefferson","West Virginia",39.30776166,-77.86014147,3438,35
"3073","Kanawha","West Virginia",38.33860077,-81.52857054,11398,269
"3074","Lewis","West Virginia",38.9947249,-80.49988181,914,12
"3075","Lincoln","West Virginia",38.172154,-82.07017953,1162,12
"3076","Logan","West Virginia",37.8299889,-81.93528571,2542,69
"3077","Marion","West Virginia",39.50984542,-80.24244659,3501,28
"3078","Marshall","West Virginia",39.86064362,-80.66591062,2901,65
"3079","Mason","West Virginia",38.77071799,-82.02524219,1705,35
"3080","McDowell","West Virginia",37.38002939,-81.65083669,1296,18
"3081","Mercer","West Virginia",37.40481169,-81.11023142,4001,93
"3082","Mineral","West Virginia",39.41561583,-78.94104895,2526,76
"3083","Mingo","West Virginia",37.73048351,-82.13338365,2002,32
"3084","Monongalia","West Virginia",39.63218457,-80.04766838,7347,63
"3085","Monroe","West Virginia",37.56274716,-80.54577965,904,12
"3086","Morgan","West Virginia",39.55439028,-78.26311676,884,11
"3087","Nicholas","West Virginia",38.29617706,-80.79759588,1097,12
"3088","Ohio","West Virginia",40.0955451,-80.62203992,3474,65
"3089","Pendleton","West Virginia",38.68314479,-79.35084086,598,4
"3090","Pleasants","West Virginia",39.37091679,-81.16771771,778,17
"3091","Pocahontas","West Virginia",38.32758728,-80.00993811,568,9
"3092","Preston","West Virginia",39.46770987,-79.66712803,2463,40
"3093","Putnam","West Virginia",38.50782345,-81.9082131,3953,73
"3094","Raleigh","West Virginia",37.76936795,-81.2456041,4338,51
"3095","Randolph","West Virginia",38.769899,-79.87919615,2268,9
"3096","Ritchie","West Virginia",39.18094587,-81.06356878,579,9
"3097","Roane","West Virginia",38.71622686,-81.35243568,477,6
"3098","Summers","West Virginia",37.65390597,-80.86009693,682,21
"3099","Taylor","West Virginia",39.33602617,-80.0421439,1039,18
"3100","Tucker","West Virginia",39.11240885,-79.57053576,476,7
"3101","Tyler","West Virginia",39.46811972,-80.88772676,589,4
"3102","Upshur","West Virginia",38.89285061,-80.23689136,1570,27
"3103","Wayne","West Virginia",38.14901357,-82.42287994,2475,28
"3104","Webster","West Virginia",38.49370949,-80.4202023,274,0
"3105","Wetzel","West Virginia",39.6065771,-80.6401654,1028,19
"3106","Wirt","West Virginia",39.02775007,-81.37473928,331,2
"3107","Wood","West Virginia",39.20967886,-81.5162836,6689,122
"3108","Wyoming","West Virginia",37.612327,-81.54511071,1661,31
"3109","Adams","Wisconsin",43.96974651,-89.76782777,1682,14
"3110","Ashland","Wisconsin",46.31956891,-90.67837132,1224,16
"3111","Barron","Wisconsin",45.42372701,-91.84833627,5325,72
"3112","Bayfield","Wisconsin",46.52868768,-91.19716729,1118,18
"3113","Brown","Wisconsin",44.4526553,-88.00411844,31839,219
"3114","Buffalo","Wisconsin",44.37835084,-91.75332578,1321,7
"3115","Burnett","Wisconsin",45.86303537,-92.36711412,1251,23
"3116","Calumet","Wisconsin",44.0816316,-88.21780273,5833,41
"3117","Chippewa","Wisconsin",45.06939744,-91.28068855,7060,88
"3118","Clark","Wisconsin",44.73483377,-90.61207486,3502,60
"3119","Columbia","Wisconsin",43.46492199,-89.33589004,5272,53
"3120","Crawford","Wisconsin",43.23870316,-90.93073686,1691,17
"3121","Dane","Wisconsin",43.06601594,-89.41733797,40200,277
"3122","Dodge","Wisconsin",43.41576662,-88.70928178,11973,174
"3123","Door","Wisconsin",44.95856458,-87.30002707,2566,23
"3124","Douglas","Wisconsin",46.43222285,-91.91595768,4168,37
"3125","Dunn","Wisconsin",44.94562799,-91.8962481,4460,26
"3126","Eau Claire","Wisconsin",44.726614,-91.28609183,11065,111
"3127","Florence","Wisconsin",45.84963535,-88.39804137,464,12
"3128","Fond du Lac","Wisconsin",43.75354908,-88.48885325,12675,95
"3129","Forest","Wisconsin",45.66678019,-88.77084892,984,25
"3130","Grant","Wisconsin",42.8671731,-90.7063218,5208,84
"3131","Green","Wisconsin",42.6794956,-89.60243287,2950,19
"3132","Green Lake","Wisconsin",43.80025981,-89.04679553,1924,20
"3133","Iowa","Wisconsin",43.00050278,-90.13469017,1903,10
"3134","Iron","Wisconsin",46.26302338,-90.24295041,601,37
"3135","Jackson","Wisconsin",44.31864893,-90.80566792,2595,22
"3136","Jefferson","Wisconsin",43.02054068,-88.77529134,8583,79
"3137","Juneau","Wisconsin",43.92456975,-90.11120239,3004,19
"3138","Kenosha","Wisconsin",42.57639354,-88.04051686,16440,297
"3139","Kewaunee","Wisconsin",44.51727459,-87.61468386,2538,28
"3140","La Crosse","Wisconsin",43.90632465,-91.11451093,12534,74
